external_source_group,external_feature_name,excel_dataset_id,target_name,best_precursor_score,best_reverse_lag_score,precursor_minus_reverse_score
kp_dst,storm_flag_kp_ge_5,気象庁_地震月報_カタログ編,deep_count,0.05044183976897166,0.04640836877289984,0.00403347099607182
kp_dst,storm_flag_kp_ge_6,気象庁_地震月報_カタログ編,count,0.05711609829405473,0.05027760389419397,0.006838494399860756
kp_dst,storm_flag_kp_ge_6,気象庁_地震月報_カタログ編,m3_flag,0.0286457278273248,0.030701352352802212,-0.0020556245254774105
kp_dst,storm_flag_kp_ge_6,気象庁_地震月報_カタログ編,m4_flag,0.030834227859859124,0.024253457794884838,0.006580770064974286
kp_dst,storm_flag_kp_ge_6,気象庁_地震月報_カタログ編,m5_flag,0.027341040398674646,0.019315264003001036,0.00802577639567361
kp_dst,storm_flag_kp_ge_6,気象庁_地震月報_カタログ編,m6_flag,0.03254424655787886,0.037773796281058,-0.005229549723179142
kp_dst,storm_flag_kp_ge_6,気象庁_地震月報_カタログ編,max_magnitude,0.03062564953896597,0.03536045711252965,-0.00473480757356368
kp_dst,storm_flag_kp_ge_6,気象庁_地震月報_カタログ編,energy,0.05877766765586524,0.09507021603301558,-0.03629254837715033
kp_dst,storm_flag_kp_ge_6,気象庁_地震月報_カタログ編,mean_depth,0.02708523497574028,0.029429477743135545,-0.0023442427673952652
kp_dst,storm_flag_kp_ge_6,気象庁_地震月報_カタログ編,shallow_count,0.06245294448895797,0.051154521695233754,0.011298422793724214
kp_dst,storm_flag_kp_ge_6,気象庁_地震月報_カタログ編,deep_count,0.014159106139881965,0.029778615860272147,-0.015619509720390182
kp_dst,dst_mean_daily,気象庁_地震月報_カタログ編,count,0.03668585929566523,0.03406200323946992,0.002623856056195313
kp_dst,dst_mean_daily,気象庁_地震月報_カタログ編,m3_flag,0.01709224491253935,0.01036447911809451,0.00672776579444484
kp_dst,dst_mean_daily,気象庁_地震月報_カタログ編,m4_flag,0.025802257139914016,0.025401507034956573,0.00040075010495744384
kp_dst,dst_mean_daily,気象庁_地震月報_カタログ編,m5_flag,0.0341082179068984,0.02251245688647615,0.01159576102042225
kp_dst,dst_mean_daily,気象庁_地震月報_カタログ編,m6_flag,0.038845507038560316,0.029169252743928255,0.00967625429463206
kp_dst,dst_mean_daily,気象庁_地震月報_カタログ編,max_magnitude,0.035311678430094015,0.012972545544846496,0.02233913288524752
kp_dst,dst_mean_daily,気象庁_地震月報_カタログ編,energy,0.02290776944491155,0.026316880788260763,-0.003409111343349213
kp_dst,dst_mean_daily,気象庁_地震月報_カタログ編,mean_depth,0.020776468252698663,0.009425266494869819,0.011351201757828845
kp_dst,dst_mean_daily,気象庁_地震月報_カタログ編,shallow_count,0.02490777625869038,0.033221598638578397,-0.008313822379888015
kp_dst,dst_mean_daily,気象庁_地震月報_カタログ編,deep_count,0.04518826299146164,0.0158339850480023,0.029354277943459343
kp_dst,dst_min_daily,気象庁_地震月報_カタログ編,count,0.037496901471928586,0.0318275315154973,0.005669369956431289
kp_dst,dst_min_daily,気象庁_地震月報_カタログ編,m3_flag,0.016985769603039543,0.011673660499919237,0.005312109103120306
kp_dst,dst_min_daily,気象庁_地震月報_カタログ編,m4_flag,0.024979797003573348,0.026334806403298792,-0.0013550093997254445
kp_dst,dst_min_daily,気象庁_地震月報_カタログ編,m5_flag,0.013608583965804276,0.01126631145768231,0.002342272508121966
kp_dst,dst_min_daily,気象庁_地震月報_カタログ編,m6_flag,0.027302275797992423,0.020479221464576394,0.006823054333416029
kp_dst,dst_min_daily,気象庁_地震月報_カタログ編,max_magnitude,0.02810162212173767,0.013620686347229837,0.014480935774507831
kp_dst,dst_min_daily,気象庁_地震月報_カタログ編,energy,0.027595649613499043,0.03222545616627028,-0.004629806552771239
kp_dst,dst_min_daily,気象庁_地震月報_カタログ編,mean_depth,0.02353216303141078,0.015005176311784146,0.008526986719626633
