external_source_group,external_feature_name,base_feature_name,feature_adjustment,excel_dataset_id,excel_dataset_name,excel_category,target_name,target_type,spatial_unit,region,lag,lag_direction,n_samples,model_type,correlation,spearman,partial_correlation,ols_coefficient,ols_p_value,logistic_coefficient,logistic_odds_ratio,AUC,average_precision,brier_score,poisson_coefficient,poisson_rate_ratio,poisson_p_value,negative_control_correlation,negative_control_auc,negative_control_pass,best_reverse_lag_score,precursor_minus_reverse_score,fdr_q_value,train_period,test_period,status,error_message,reject_reasons
omni,alfven_mach_number_rolling_max_3d,alfven_mach_number,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,max_magnitude,event_catalog,national,national,7D,external_precedes_target,1820,univariate_calendar_autocorrelation_adjusted,-0.10278648827022027,-0.07887901464490517,-0.10278648827022027,-0.01102105267044631,1.0532232830270267e-05,,,,,,,,,-0.04740256728339333,,True,0.0918610416188102,0.019238336797766376,0.00020279454517911695,2020-01-08..2023-06-30,2023-07-01..2024-12-31,ok,,
omni,alfven_mach_number_rolling_max_3d,alfven_mach_number,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,mean_depth,event_catalog,national,national,7D,external_precedes_target,1820,univariate_calendar_autocorrelation_adjusted,-0.10738895423943878,-0.08740571676033256,-0.10738895423943878,-0.049297044192124696,4.115065199173458e-06,,,,,,,,,0.05638801066928454,,True,0.1012361919660965,0.006152762273342285,8.937816770179295e-05,2020-01-08..2023-06-30,2023-07-01..2024-12-31,ok,,
omni,alfven_mach_number_rolling_max_3d,alfven_mach_number,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,shallow_count,event_catalog,national,national,7D,external_precedes_target,1820,univariate_calendar_autocorrelation_adjusted,-0.06550495779026702,-0.046957943820731186,-0.06550495779026702,-0.9231031890591661,0.005125911791930855,,,,,,-0.16081078912573593,0.85145316006359,,0.04020096283043824,,True,0.10050029217037287,0.00043481955572151343,0.033300360469583186,2020-01-08..2023-06-30,2023-07-01..2024-12-31,ok,,
omni,alfven_mach_number_rolling_max_3d,alfven_mach_number,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,deep_count,event_catalog,national,national,7D,external_precedes_target,1820,univariate_calendar_autocorrelation_adjusted,-0.05220445450577247,-0.02058054142486,-0.05220445450577247,-0.019456950574400278,0.0258183330539794,,,,,,-0.1712632317141966,0.8425997453014588,,0.028403678859875135,,True,0.09099831324418724,0.004069928155105582,0.12365240971077213,2020-01-08..2023-06-30,2023-07-01..2024-12-31,ok,,fail_fdr
omni,alfven_mach_number_rolling_max_3d,alfven_mach_number,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,count,event_catalog,national,national,14D,external_precedes_target,1813,univariate_calendar_autocorrelation_adjusted,-0.08495981182494079,-0.08229481168537119,-0.08495981182494079,-1.6509658841290666,0.00028490003482330075,,,,,,-0.20422504588095572,0.8152788753878439,,0.03830656919876361,,True,0.07901536289912885,0.027156655436481436,0.003092993055547455,2020-01-15..2023-06-30,2023-07-01..2024-12-31,ok,,
omni,alfven_mach_number_rolling_max_3d,alfven_mach_number,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,m3_flag,event_catalog,national,national,14D,external_precedes_target,1813,univariate_calendar_autocorrelation_adjusted,-0.12058325588814799,-0.10492453856012178,-0.12058325588814799,-0.0020871864790592528,2.3504631048541096e-07,-0.035046234752011275,0.9655607727626535,0.34464560179153403,0.7479205337835639,0.3195438170883442,,,,0.05579432300593905,0.5058270172695722,True,0.1163271956384532,0.013681560544203053,6.763779905107606e-06,2020-01-15..2023-06-30,2023-07-01..2024-12-31,ok,,
omni,alfven_mach_number_rolling_max_3d,alfven_mach_number,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,m4_flag,event_catalog,national,national,14D,external_precedes_target,1813,univariate_calendar_autocorrelation_adjusted,-0.0870058683521461,-0.0983058016595133,-0.0870058683521461,-0.0022360217805086203,0.00020183964574366366,-0.03763455628206324,0.9630648225801849,0.37052218364760303,0.6969701308081564,0.3180886349157198,,,,-0.04858239844806592,0.4930306360273977,True,0.07238371581260938,0.03260521010967517,0.0023408820975504637,2020-01-15..2023-06-30,2023-07-01..2024-12-31,ok,,
omni,alfven_mach_number_rolling_max_3d,alfven_mach_number,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,max_magnitude,event_catalog,national,national,14D,external_precedes_target,1813,univariate_calendar_autocorrelation_adjusted,-0.09040345811245777,-0.06317666282629217,-0.09040345811245777,-0.009705270864162526,0.00011199668397232458,,,,,,,,,0.04330572560611416,,True,0.0918610416188102,0.019238336797766376,0.0014527948137666373,2020-01-15..2023-06-30,2023-07-01..2024-12-31,ok,,
omni,alfven_mach_number_rolling_max_3d,alfven_mach_number,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,mean_depth,event_catalog,national,national,14D,external_precedes_target,1813,univariate_calendar_autocorrelation_adjusted,-0.09789191141440555,-0.07288506587400193,-0.09789191141440555,-0.045033874368599236,2.839407186308627e-05,,,,,,,,,0.05222576315429343,,True,0.1012361919660965,0.006152762273342285,0.00047047514603072976,2020-01-15..2023-06-30,2023-07-01..2024-12-31,ok,,
omni,alfven_mach_number_rolling_max_3d,alfven_mach_number,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,shallow_count,event_catalog,national,national,14D,external_precedes_target,1813,univariate_calendar_autocorrelation_adjusted,-0.09256488727174976,-0.0913525964428281,-0.09256488727174976,-1.307504063788735,7.616344917723016e-05,,,,,,-0.21857224688044385,0.8036654150280385,,0.04088424145093444,,True,0.10050029217037287,0.00043481955572151343,0.0010605037227209263,2020-01-15..2023-06-30,2023-07-01..2024-12-31,ok,,
omni,alfven_mach_number_rolling_max_3d,alfven_mach_number,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,deep_count,event_catalog,national,national,14D,external_precedes_target,1813,univariate_calendar_autocorrelation_adjusted,-0.06743948288773881,-0.05437552011294135,-0.06743948288773881,-0.025169317886905372,0.004021211839700899,,,,,,-0.1636941532478556,0.8490016465716678,,0.06073830682125013,,True,0.09099831324418724,0.004069928155105582,0.027180044347631452,2020-01-15..2023-06-30,2023-07-01..2024-12-31,ok,,
omni,alfven_mach_number_rolling_max_3d,alfven_mach_number,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,count,event_catalog,national,national,30D,external_precedes_target,1797,univariate_calendar_autocorrelation_adjusted,-0.10617201833561028,-0.11409894791302404,-0.10617201833561028,-2.0761879275300426,6.07373400009574e-06,,,,,,-0.23524668795819578,0.7903758493731279,,0.028920180655243596,,True,0.07901536289912885,0.027156655436481436,0.0001253718700988285,2020-01-31..2023-06-30,2023-07-01..2024-12-31,ok,,
omni,alfven_mach_number_rolling_max_3d,alfven_mach_number,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,m3_flag,event_catalog,national,national,30D,external_precedes_target,1797,univariate_calendar_autocorrelation_adjusted,-0.13000875618265625,-0.11946146439856024,-0.13000875618265625,-0.0022570696238204393,2.771563203341801e-08,-0.036683026835173105,0.9639816432398868,0.3407224112451456,0.7436978940562272,0.320508009204011,,,,0.02592698917616108,0.501094041768338,True,0.1163271956384532,0.013681560544203053,9.5755121817584e-07,2020-01-31..2023-06-30,2023-07-01..2024-12-31,ok,,
omni,alfven_mach_number_rolling_max_3d,alfven_mach_number,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,m4_flag,event_catalog,national,national,30D,external_precedes_target,1797,univariate_calendar_autocorrelation_adjusted,-0.10498892592228455,-0.1310595717885501,-0.10498892592228455,-0.002696514490083684,7.71905496064018e-06,-0.03923137968405728,0.9615282053135685,0.36668407705245454,0.6928708364953547,0.31921203142784094,,,,0.014015719548677138,0.4890133895721644,True,0.07238371581260938,0.03260521010967517,0.000154200219190293,2020-01-31..2023-06-30,2023-07-01..2024-12-31,ok,,
omni,alfven_mach_number_rolling_max_3d,alfven_mach_number,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,m5_flag,event_catalog,national,national,30D,external_precedes_target,1797,univariate_calendar_autocorrelation_adjusted,-0.05162480690269213,-0.007990656683458957,-0.05162480690269213,-0.0019969510323940816,0.02851471181838881,-0.020148142133399626,0.98005347533937,0.4505341190978047,0.2895400474175831,0.2898740808308811,,,,0.04025292952672116,0.4832953355988586,True,0.032071009440737534,0.028044273501145342,0.13387741608248085,2020-01-31..2023-06-30,2023-07-01..2024-12-31,ok,,fail_fdr;fail_auc
omni,alfven_mach_number_rolling_max_3d,alfven_mach_number,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,max_magnitude,event_catalog,national,national,30D,external_precedes_target,1797,univariate_calendar_autocorrelation_adjusted,-0.11109937841657658,-0.10046244472856143,-0.11109937841657658,-0.011929956235184173,2.176366523506536e-06,,,,,,,,,0.036000010369136026,,True,0.0918610416188102,0.019238336797766376,5.007698950848373e-05,2020-01-31..2023-06-30,2023-07-01..2024-12-31,ok,,
omni,alfven_mach_number_rolling_max_3d,alfven_mach_number,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,mean_depth,event_catalog,national,national,30D,external_precedes_target,1797,univariate_calendar_autocorrelation_adjusted,-0.10468163516533828,-0.08687214544404545,-0.10468163516533828,-0.04831141147816279,8.211470620729077e-06,,,,,,,,,0.0268539715222289,,True,0.1012361919660965,0.006152762273342285,0.00016223125618010516,2020-01-31..2023-06-30,2023-07-01..2024-12-31,ok,,
omni,alfven_mach_number_rolling_max_3d,alfven_mach_number,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,shallow_count,event_catalog,national,national,30D,external_precedes_target,1797,univariate_calendar_autocorrelation_adjusted,-0.10093511172609439,-0.12895873879445827,-0.10093511172609439,-1.4339700049507922,1.721024200928041e-05,,,,,,-0.2346548395741026,0.7908437704979276,,0.033697812837883694,,True,0.10050029217037287,0.00043481955572151343,0.0003079062185290986,2020-01-31..2023-06-30,2023-07-01..2024-12-31,ok,,
omni,alfven_mach_number_rolling_max_3d,alfven_mach_number,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,deep_count,event_catalog,national,national,30D,external_precedes_target,1797,univariate_calendar_autocorrelation_adjusted,-0.07178473669499673,-0.06314950440108329,-0.07178473669499673,-0.026839909050927906,0.0022945011531757833,,,,,,-0.18662953125097917,0.8297510762952066,,-0.032662819396297456,,True,0.09099831324418724,0.004069928155105582,0.017158440641073292,2020-01-31..2023-06-30,2023-07-01..2024-12-31,ok,,
omni,alfven_mach_number_rolling_max_7d,alfven_mach_number,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,count,event_catalog,national,national,1D,external_precedes_target,1826,univariate_calendar_autocorrelation_adjusted,-0.12496514895564585,-0.12133605651803146,-0.12496514895564585,-2.063132429583155,7.481021193932893e-08,,,,,,-0.30425438411376887,0.7376731902399297,,0.06314939205946657,,True,0.10959498830323137,0.03341252658709086,2.3819124436331617e-06,2020-01-02..2023-06-30,2023-07-01..2024-12-31,ok,,
omni,alfven_mach_number_rolling_max_7d,alfven_mach_number,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,m3_flag,event_catalog,national,national,1D,external_precedes_target,1826,univariate_calendar_autocorrelation_adjusted,-0.13629268171905104,-0.13089370850763138,-0.13629268171905104,-0.002009752255146151,4.211656588401704e-09,-0.04193084527465915,0.9589360932416885,0.32846021408788084,0.7508358481654227,0.325355988642261,,,,0.09524767343716656,0.4822235945804327,True,0.13827510044287664,0.016429392734963993,1.790741766390251e-07,2020-01-02..2023-06-30,2023-07-01..2024-12-31,ok,,
omni,alfven_mach_number_rolling_max_7d,alfven_mach_number,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,m4_flag,event_catalog,national,national,1D,external_precedes_target,1826,univariate_calendar_autocorrelation_adjusted,-0.1059629066727918,-0.14733364144453945,-0.1059629066727918,-0.002317766948921653,5.336125165061107e-06,-0.04481363323466035,0.9561756645946187,0.34351761472367426,0.6988507330461261,0.32622076727809984,,,,0.05387905727256513,0.48077985127342315,True,0.10894439918836585,0.00637248786800565,0.00011177018926817184,2020-01-02..2023-06-30,2023-07-01..2024-12-31,ok,,
omni,alfven_mach_number_rolling_max_7d,alfven_mach_number,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,m5_flag,event_catalog,national,national,1D,external_precedes_target,1826,univariate_calendar_autocorrelation_adjusted,-0.05732129045731492,-0.03797637802589115,-0.05732129045731492,-0.0018991984619224635,0.014201435392533393,-0.019724060087459385,0.9804691865639258,0.4327455031616281,0.29545427078399267,0.29829062381132126,,,,0.026330677769399916,0.48674225342145466,True,0.050766731796907896,0.045057008174679294,0.0763108961369979,2020-01-02..2023-06-30,2023-07-01..2024-12-31,ok,,
omni,alfven_mach_number_rolling_max_7d,alfven_mach_number,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,m6_flag,event_catalog,national,national,1D,external_precedes_target,1826,univariate_calendar_autocorrelation_adjusted,-0.04723829706286489,0.02545815626362661,-0.04723829706286489,-0.0010768701477954726,0.04341215940760994,-0.010141613153641591,0.9899096395968509,0.4331888068880689,0.1001854063524308,0.28425940406484396,,,,-0.014091127389843815,0.5134532595325954,True,0.05543349548026488,0.004189730290799533,0.18658364454241227,2020-01-02..2023-06-30,2023-07-01..2024-12-31,ok,,fail_fdr
omni,alfven_mach_number_rolling_max_7d,alfven_mach_number,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,max_magnitude,event_catalog,national,national,1D,external_precedes_target,1826,univariate_calendar_autocorrelation_adjusted,-0.11185250868280713,-0.10900501736408424,-0.11185250868280713,-0.01022847404224205,1.5306039153911726e-06,,,,,,,,,0.07776165695748771,,True,0.12089907241032916,0.006393476279091648,3.665280443457794e-05,2020-01-02..2023-06-30,2023-07-01..2024-12-31,ok,,
omni,alfven_mach_number_rolling_max_7d,alfven_mach_number,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,mean_depth,event_catalog,national,national,1D,external_precedes_target,1826,univariate_calendar_autocorrelation_adjusted,-0.11659689850586541,-0.10518621227728796,-0.11659689850586541,-0.045652888691820964,5.335027142006997e-07,,,,,,,,,0.0896169135316696,,True,0.11767668903859364,0.006684330922006057,1.4168568967479644e-05,2020-01-02..2023-06-30,2023-07-01..2024-12-31,ok,,
omni,alfven_mach_number_rolling_max_7d,alfven_mach_number,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,shallow_count,event_catalog,national,national,1D,external_precedes_target,1826,univariate_calendar_autocorrelation_adjusted,-0.1070307666040423,-0.11841820939691876,-0.1070307666040423,-1.2850631261537084,4.275640943427685e-06,,,,,,-0.2662973934561378,0.76621122740965,,0.07254572704019131,,True,0.10019323356401853,0.04337266840660407,9.251228183431729e-05,2020-01-02..2023-06-30,2023-07-01..2024-12-31,ok,,
omni,alfven_mach_number_rolling_max_7d,alfven_mach_number,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,deep_count,event_catalog,national,national,1D,external_precedes_target,1826,univariate_calendar_autocorrelation_adjusted,-0.08256276707210117,-0.06832465086006412,-0.08256276707210117,-0.026276456077351545,0.0004028703192802127,,,,,,-0.23828752204481407,0.787976098021112,,0.046194275822740466,,True,0.10114594451146101,-0.016861475282547875,0.004100859070882165,2020-01-02..2023-06-30,2023-07-01..2024-12-31,ok,,fail_reverse_lag
omni,alfven_mach_number_rolling_max_7d,alfven_mach_number,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,count,event_catalog,national,national,3D,external_precedes_target,1824,univariate_calendar_autocorrelation_adjusted,-0.1322855406666189,-0.1133852033279797,-0.1322855406666189,-2.1824969862311323,1.2217849775078473e-08,,,,,,-0.32053543965627784,0.7257603321561741,,0.05496946288212414,,True,0.10959498830323137,0.03341252658709086,4.6395175649240083e-07,2020-01-04..2023-06-30,2023-07-01..2024-12-31,ok,,
omni,alfven_mach_number_rolling_max_7d,alfven_mach_number,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,m3_flag,event_catalog,national,national,3D,external_precedes_target,1824,univariate_calendar_autocorrelation_adjusted,-0.13763387295468635,-0.13398808819929278,-0.13763387295468635,-0.002026786159792158,3.0048238785304263e-09,-0.04188122855027968,0.9589836736899076,0.32761399326871904,0.7503058884368193,0.32527278750297745,,,,0.09514268119275554,0.48350536328678406,True,0.13827510044287664,0.016429392734963993,1.3221225065533875e-07,2020-01-04..2023-06-30,2023-07-01..2024-12-31,ok,,
omni,alfven_mach_number_rolling_max_7d,alfven_mach_number,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,m4_flag,event_catalog,national,national,3D,external_precedes_target,1824,univariate_calendar_autocorrelation_adjusted,-0.08707800085161785,-0.1336592411867743,-0.08707800085161785,-0.0019027612552177822,0.0001906549052245987,-0.041019324875759516,0.9598105815483357,0.353834528441429,0.7029872276449127,0.3237565336044764,,,,0.055080759536461056,0.48070838290620277,True,0.10894439918836585,0.00637248786800565,0.0022295378148692786,2020-01-04..2023-06-30,2023-07-01..2024-12-31,ok,,
omni,alfven_mach_number_rolling_max_7d,alfven_mach_number,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,m5_flag,event_catalog,national,national,3D,external_precedes_target,1824,univariate_calendar_autocorrelation_adjusted,-0.05195140224514869,-0.015156875555912377,-0.05195140224514869,-0.0017180969096698528,0.026382230175687485,-0.019808687131792176,0.9803862158654395,0.43815243278133903,0.2948505494604022,0.2976888075653372,,,,0.021256815279482078,0.48438056445868943,True,0.050766731796907896,0.045057008174679294,0.1258405439908999,2020-01-04..2023-06-30,2023-07-01..2024-12-31,ok,,fail_fdr
omni,alfven_mach_number_rolling_max_7d,alfven_mach_number,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,max_magnitude,event_catalog,national,national,3D,external_precedes_target,1824,univariate_calendar_autocorrelation_adjusted,-0.10512848384370117,-0.09546247163833434,-0.10512848384370117,-0.009603727009902682,6.409731576412874e-06,,,,,,,,,0.06984925315002,,True,0.12089907241032916,0.006393476279091648,0.00013119558628792258,2020-01-04..2023-06-30,2023-07-01..2024-12-31,ok,,
omni,alfven_mach_number_rolling_max_7d,alfven_mach_number,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,mean_depth,event_catalog,national,national,3D,external_precedes_target,1824,univariate_calendar_autocorrelation_adjusted,-0.11909907312560049,-0.11296549813506104,-0.11909907312560049,-0.04656941526035628,3.052529880551076e-07,,,,,,,,,0.09150864388228176,,True,0.11767668903859364,0.006684330922006057,8.574239615056976e-06,2020-01-04..2023-06-30,2023-07-01..2024-12-31,ok,,
omni,alfven_mach_number_rolling_max_7d,alfven_mach_number,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,shallow_count,event_catalog,national,national,3D,external_precedes_target,1824,univariate_calendar_autocorrelation_adjusted,-0.11677775446857194,-0.10943858436283,-0.11677775446857194,-1.401056120210802,5.194510604792669e-07,,,,,,-0.27742340492623535,0.7577336010413591,,0.060189137394525416,,True,0.10019323356401853,0.04337266840660407,1.383850090808047e-05,2020-01-04..2023-06-30,2023-07-01..2024-12-31,ok,,
omni,alfven_mach_number_rolling_max_7d,alfven_mach_number,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,deep_count,event_catalog,national,national,3D,external_precedes_target,1824,univariate_calendar_autocorrelation_adjusted,-0.08428446922891314,-0.06262958962642293,-0.08428446922891314,-0.026764831757533376,0.0003055829628016819,,,,,,-0.22649511070436787,0.7973232406524949,,-0.05244151321212467,,True,0.10114594451146101,-0.016861475282547875,0.0032727321078948974,2020-01-04..2023-06-30,2023-07-01..2024-12-31,ok,,fail_reverse_lag
omni,alfven_mach_number_rolling_max_7d,alfven_mach_number,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,count,event_catalog,national,national,7D,external_precedes_target,1820,univariate_calendar_autocorrelation_adjusted,-0.1302874911815891,-0.11892657699910993,-0.1302874911815891,-2.1533384714813604,2.1072469266950433e-08,,,,,,-0.3185770613088374,0.7271830381196746,,0.05326282087127262,,True,0.10959498830323137,0.03341252658709086,7.5164351673955e-07,2020-01-08..2023-06-30,2023-07-01..2024-12-31,ok,,
omni,alfven_mach_number_rolling_max_7d,alfven_mach_number,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,m3_flag,event_catalog,national,national,7D,external_precedes_target,1820,univariate_calendar_autocorrelation_adjusted,-0.14005023292558935,-0.13489164483220453,-0.14005023292558935,-0.0020642448939706647,1.6304749190358443e-09,-0.04180339330319672,0.9590583193260909,0.331587630880706,0.7491338266392836,0.32500985629483387,,,,0.09283009149756356,0.48643463293270495,True,0.13827510044287664,0.016429392734963993,7.595518406983919e-08,2020-01-08..2023-06-30,2023-07-01..2024-12-31,ok,,
omni,alfven_mach_number_rolling_max_7d,alfven_mach_number,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,m4_flag,event_catalog,national,national,7D,external_precedes_target,1820,univariate_calendar_autocorrelation_adjusted,-0.10179142250489141,-0.15023023136158056,-0.10179142250489141,-0.0022279380404746133,1.2838163018107932e-05,-0.04354189616576004,0.9573924421782503,0.35672983275391673,0.6970187918740525,0.3245647778279751,,,,-0.048745991004208046,0.4847459704207274,True,0.10894439918836585,0.00637248786800565,0.00024036027084276923,2020-01-08..2023-06-30,2023-07-01..2024-12-31,ok,,
omni,alfven_mach_number_rolling_max_7d,alfven_mach_number,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,m5_flag,event_catalog,national,national,7D,external_precedes_target,1820,univariate_calendar_autocorrelation_adjusted,-0.09582373997158719,-0.02531794649718849,-0.09582373997158719,-0.003168593103400857,4.049767469485492e-05,-0.03399238439594581,0.9665788656914054,0.4289573324533979,0.2757318500261384,0.30264716722221874,,,,-0.05522426417441035,0.4858837478537592,True,0.050766731796907896,0.045057008174679294,0.0006274287628780339,2020-01-08..2023-06-30,2023-07-01..2024-12-31,ok,,
omni,alfven_mach_number_rolling_max_7d,alfven_mach_number,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,m6_flag,event_catalog,national,national,7D,external_precedes_target,1820,univariate_calendar_autocorrelation_adjusted,-0.059623225771064416,0.04150381509123617,-0.059623225771064416,-0.0013564700127275313,0.01087323722185639,-0.013400784522928493,0.9866886062423439,0.44610467513384316,0.0945919738259765,0.28463590696653623,,,,-0.040571394021825795,0.5081111913670759,True,0.05543349548026488,0.004189730290799533,0.06161139735216066,2020-01-08..2023-06-30,2023-07-01..2024-12-31,ok,,
omni,alfven_mach_number_rolling_max_7d,alfven_mach_number,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,max_magnitude,event_catalog,national,national,7D,external_precedes_target,1820,univariate_calendar_autocorrelation_adjusted,-0.1272925486894208,-0.10721598547666603,-0.1272925486894208,-0.011639426124604562,4.449477257262496e-08,,,,,,,,,-0.06622432479796157,,True,0.12089907241032916,0.006393476279091648,1.4716505768443367e-06,2020-01-08..2023-06-30,2023-07-01..2024-12-31,ok,,
omni,alfven_mach_number_rolling_max_7d,alfven_mach_number,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,mean_depth,event_catalog,national,national,7D,external_precedes_target,1820,univariate_calendar_autocorrelation_adjusted,-0.1243610199605997,-0.11852052820957835,-0.1243610199605997,-0.04868409249518313,9.092169488302187e-08,,,,,,,,,0.10334855269332181,,True,0.11767668903859364,0.006684330922006057,2.8496597385211813e-06,2020-01-08..2023-06-30,2023-07-01..2024-12-31,ok,,
omni,alfven_mach_number_rolling_max_7d,alfven_mach_number,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,shallow_count,event_catalog,national,national,7D,external_precedes_target,1820,univariate_calendar_autocorrelation_adjusted,-0.11241068246072361,-0.10993535049821747,-0.11241068246072361,-1.3509062200483868,1.4103222515886568e-06,,,,,,-0.27791123033423043,0.7573640494839278,,0.04787860871082454,,True,0.10019323356401853,0.04337266840660407,3.39393004793036e-05,2020-01-08..2023-06-30,2023-07-01..2024-12-31,ok,,
omni,alfven_mach_number_rolling_max_7d,alfven_mach_number,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,deep_count,event_catalog,national,national,7D,external_precedes_target,1820,univariate_calendar_autocorrelation_adjusted,-0.06681218382486302,-0.0410862969078329,-0.06681218382486302,-0.021235594197310106,0.00430208137437625,,,,,,-0.19994810832164278,0.8187732394932179,,0.05391136500041975,,True,0.10114594451146101,-0.016861475282547875,0.028759257962405436,2020-01-08..2023-06-30,2023-07-01..2024-12-31,ok,,fail_reverse_lag
omni,alfven_mach_number_rolling_max_7d,alfven_mach_number,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,count,event_catalog,national,national,14D,external_precedes_target,1813,univariate_calendar_autocorrelation_adjusted,-0.12450250251126228,-0.12896643903769184,-0.12450250251126228,-2.067878609284114,9.301985191525126e-08,,,,,,-0.32294485777707127,0.7240137769962885,,0.0773887164845184,,True,0.10959498830323137,0.03341252658709086,2.904740796987242e-06,2020-01-15..2023-06-30,2023-07-01..2024-12-31,ok,,
omni,alfven_mach_number_rolling_max_7d,alfven_mach_number,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,m3_flag,event_catalog,national,national,14D,external_precedes_target,1813,univariate_calendar_autocorrelation_adjusted,-0.14583153594893306,-0.14823616074843,-0.14583153594893306,-0.00215748656135603,3.540505766800751e-10,-0.0421047290278308,0.9587693643308883,0.33284051042103313,0.749228843454102,0.3249366192752796,,,,0.085837700508644,0.4804551342328768,True,0.13827510044287664,0.016429392734963993,1.8953099944726153e-08,2020-01-15..2023-06-30,2023-07-01..2024-12-31,ok,,
omni,alfven_mach_number_rolling_max_7d,alfven_mach_number,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,m4_flag,event_catalog,national,national,14D,external_precedes_target,1813,univariate_calendar_autocorrelation_adjusted,-0.10291051956813699,-0.15087672848920122,-0.10291051956813699,-0.002260526784915911,1.0685259708401957e-05,-0.04342838255248979,0.9575011254220767,0.3576337226452464,0.6978202325559595,0.32404906148991264,,,,-0.06542883576224047,0.47948899975039955,True,0.10894439918836585,0.00637248786800565,0.00020539309811528,2020-01-15..2023-06-30,2023-07-01..2024-12-31,ok,,
