kp_dst_feature_name,base_feature_name,feature_adjustment,excel_dataset_id,excel_dataset_name,excel_category,target_name,target_type,spatial_unit,region,lag,lag_direction,n_samples,model_type,correlation,spearman,partial_correlation,ols_coefficient,ols_p_value,logistic_coefficient,logistic_odds_ratio,AUC,average_precision,poisson_coefficient,poisson_rate_ratio,poisson_p_value,negative_control_correlation,negative_control_pass,train_period,test_period,status,error_message,fdr_q_value
kp_rolling_max_3d,kp_rolling,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,shallow_count,event_catalog,national,national,-14D,target_precedes_external,1813,calendar_autocorrelation_adjusted,0.007436841478228217,0.007053389249469562,0.007436841478228217,0.9805171941819057,,,,,,0.03655868140933137,1.0372351686534256,,-0.04022329309665149,False,2020-01-01..2023-06-30,2023-07-01..2024-12-17,ok,,
kp_rolling_max_3d,kp_rolling,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,deep_count,event_catalog,national,national,-14D,target_precedes_external,1813,calendar_autocorrelation_adjusted,0.01637569247121351,0.006758862047122492,0.01637569247121351,0.057444641378631305,,,,,,0.07729045148205094,1.080355821776066,,-0.028825199629746764,False,2020-01-01..2023-06-30,2023-07-01..2024-12-17,ok,,
kp_rolling_max_3d,kp_rolling,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,count,event_catalog,national,national,-7D,target_precedes_external,1820,calendar_autocorrelation_adjusted,0.02920048481900201,0.031019264351842945,0.02920048481900201,5.274133383760338,,,,,,0.10271412184314149,1.108174560887233,,-0.036974421988695425,False,2020-01-01..2023-06-30,2023-07-01..2024-12-24,ok,,
kp_rolling_max_3d,kp_rolling,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,m3_flag,event_catalog,national,national,-7D,target_precedes_external,1820,calendar_autocorrelation_adjusted,0.07793807157794405,0.07026290420519196,0.07793807157794405,0.012508978086573903,,0.09583051023807315,1.100572512412022,0.6006150631364406,0.8162993717457939,,,,-0.044258952350693576,True,2020-01-01..2023-06-30,2023-07-01..2024-12-24,ok,,
kp_rolling_max_3d,kp_rolling,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,m4_flag,event_catalog,national,national,-7D,target_precedes_external,1820,calendar_autocorrelation_adjusted,0.056225865913141264,0.07311017824805566,0.056225865913141264,0.013483127088745396,,0.09632550050027089,1.1011174199393423,0.5834331327568593,0.767911890726985,,,,-0.04289042562326263,True,2020-01-01..2023-06-30,2023-07-01..2024-12-24,ok,,
kp_rolling_max_3d,kp_rolling,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,m5_flag,event_catalog,national,national,-7D,target_precedes_external,1820,calendar_autocorrelation_adjusted,0.03977969935368586,0.022306828520210424,0.03977969935368586,0.014508888292896711,,0.05106446617459072,1.052390734701283,0.5333019153359332,0.32965864068759376,,,,-0.022969125594367916,True,2020-01-01..2023-06-30,2023-07-01..2024-12-24,ok,,
kp_rolling_max_3d,kp_rolling,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,m6_flag,event_catalog,national,national,-7D,target_precedes_external,1820,calendar_autocorrelation_adjusted,-0.01876588202746846,-0.02271273200155862,-0.01876588202746846,-0.0047095925397518355,,-0.01980914069739167,0.9803857711960786,0.48660493827160495,0.10536926616674977,,,,-0.013673967621799196,True,2020-01-01..2023-06-30,2023-07-01..2024-12-24,ok,,
kp_rolling_max_3d,kp_rolling,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,max_magnitude,event_catalog,national,national,-7D,target_precedes_external,1820,calendar_autocorrelation_adjusted,0.06824577894592587,0.05347367025172144,0.06824577894592587,0.06823645456427439,,,,,,,,,-0.03282928775936909,True,2020-01-01..2023-06-30,2023-07-01..2024-12-24,ok,,
kp_rolling_max_3d,kp_rolling,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,energy,event_catalog,national,national,-7D,target_precedes_external,1820,calendar_autocorrelation_adjusted,0.029062973551772283,-0.012825314293887374,0.029062973551772283,163343991.959958,,,,,,,,,-0.021894071254431637,True,2020-01-01..2023-06-30,2023-07-01..2024-12-24,ok,,
kp_rolling_max_3d,kp_rolling,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,mean_depth,event_catalog,national,national,-7D,target_precedes_external,1820,calendar_autocorrelation_adjusted,0.08343604684229196,0.06942163352016151,0.08343604684229196,0.35626148350979225,,,,,,,,,-0.03808225232855172,True,2020-01-01..2023-06-30,2023-07-01..2024-12-24,ok,,
