external_source_id,external_feature_name,base_feature_name,feature_adjustment,excel_dataset_id,target_name,lag,lag_direction,n_samples,model_type,coefficient,p_value,fdr_q_value,standardized_effect_size,correlation,spearman,AUC,average_precision,RMSE,MAE,pseudo_R2,poisson_rate_ratio,negative_control_correlation,negative_control_pass,confounders,train_period,test_period,status,error_message
wikimedia,pageviews_耳鳴り__doy_anomaly,pageviews_耳鳴り,doy_anomaly,気象庁_地震月報_カタログ編,m4_flag,14D,external_precedes_target,1813,calendar_adjusted_correlation+ols+logistic_probe,-0.21563980043516237,0.0196078431372549,0.09914077990746861,-0.23850332837656119,-0.23850332837656119,-0.2703752589159792,0.35317170892046174,,,,,-1.1081395070697166,0.2770601608327807,False,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-15..2023-07-06,2023-07-07..2024-12-31,ok,
wikimedia,pageviews_耳鳴り__doy_anomaly,pageviews_耳鳴り,doy_anomaly,気象庁_地震月報_カタログ編,m5_flag,-14D,target_precedes_external,1813,calendar_adjusted_correlation+ols+logistic_probe,-0.13738845091779592,0.0196078431372549,0.09914077990746861,-0.1162760590885084,-0.1162760590885084,-0.08104146014063517,0.42402393812432343,,,,,-1.1583332797764334,0.09667814428503868,True,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-01..2023-06-22,2023-06-23..2024-12-17,ok,
wikimedia,pageviews_耳鳴り__doy_anomaly,pageviews_耳鳴り,doy_anomaly,気象庁_地震月報_カタログ編,m5_flag,-7D,target_precedes_external,1820,calendar_adjusted_correlation+ols+logistic_probe,-0.11618034298359056,0.0196078431372549,0.09914077990746861,-0.09881672424451488,-0.09881672424451488,-0.07810391491795815,0.4255428318862929,,,,,-1.1311474900681993,0.10905245168822304,False,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-01..2023-06-27,2023-06-28..2024-12-24,ok,
wikimedia,pageviews_耳鳴り__doy_anomaly,pageviews_耳鳴り,doy_anomaly,気象庁_地震月報_カタログ編,m5_flag,-3D,target_precedes_external,1824,calendar_adjusted_correlation+ols+logistic_probe,-0.09000894659024387,0.0196078431372549,0.09914077990746861,-0.07691767057199368,-0.07691767057199368,-0.04705560923250574,0.44343651800716866,,,,,-1.1283546685902124,0.08392043950324306,False,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-01..2023-06-29,2023-06-30..2024-12-28,ok,
wikimedia,pageviews_耳鳴り__doy_anomaly,pageviews_耳鳴り,doy_anomaly,気象庁_地震月報_カタログ編,m5_flag,-1D,target_precedes_external,1826,calendar_adjusted_correlation+ols+logistic_probe,-0.1238658847365081,0.0196078431372549,0.09914077990746861,-0.10542977567118954,-0.10542977567118954,-0.06420693897675987,0.4332117340319396,,,,,-1.1306884013869922,0.08508695987392441,True,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-01..2023-07-01,2023-07-02..2024-12-30,ok,
wikimedia,pageviews_耳鳴り__doy_anomaly,pageviews_耳鳴り,doy_anomaly,気象庁_地震月報_カタログ編,m5_flag,1D,external_precedes_target,1826,calendar_adjusted_correlation+ols+logistic_probe,-0.09379776173769405,0.0196078431372549,0.09914077990746861,-0.08022936326359298,-0.08022936326359298,-0.05606026779362541,0.4380807939245677,,,,,-1.128205075883896,0.11922057142600188,False,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-02..2023-07-02,2023-07-03..2024-12-31,ok,
wikimedia,pageviews_耳鳴り__doy_anomaly,pageviews_耳鳴り,doy_anomaly,気象庁_地震月報_カタログ編,m5_flag,3D,external_precedes_target,1824,calendar_adjusted_correlation+ols+logistic_probe,-0.08287748710612708,0.0196078431372549,0.09914077990746861,-0.07099890665527353,-0.07099890665527353,-0.0387234333702063,0.4498364049145299,,,,,-1.1383352296522915,0.07138116930423909,False,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-04..2023-07-02,2023-07-03..2024-12-31,ok,
wikimedia,pageviews_耳鳴り__doy_anomaly,pageviews_耳鳴り,doy_anomaly,気象庁_地震月報_カタログ編,m5_flag,7D,external_precedes_target,1820,calendar_adjusted_correlation+ols+logistic_probe,-0.058953590414601485,0.0392156862745098,0.16866961838498842,-0.05076586669239899,-0.05076586669239899,-0.030090476339433667,0.45540153578559406,,,,,-1.136150178155598,0.08645993407662553,False,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-08..2023-07-04,2023-07-05..2024-12-31,ok,
wikimedia,pageviews_耳鳴り__doy_anomaly,pageviews_耳鳴り,doy_anomaly,気象庁_地震月報_カタログ編,m5_flag,14D,external_precedes_target,1813,calendar_adjusted_correlation+ols+logistic_probe,-0.09362864321770738,0.0196078431372549,0.09914077990746861,-0.0799699921093405,-0.0799699921093405,-0.03988236897992723,0.4487966559702753,,,,,-1.1081394421384374,0.1120145133899397,False,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-15..2023-07-06,2023-07-07..2024-12-31,ok,
wikimedia,pageviews_耳鳴り__doy_anomaly,pageviews_耳鳴り,doy_anomaly,気象庁_地震月報_カタログ編,energy,-14D,target_precedes_external,1813,calendar_adjusted_correlation+ols+logistic_probe,-15676235.982562786,0.17647058823529413,0.5123339658444024,-0.029346268221244795,-0.029346268221244795,-0.02756801315212245,,,,,,-1.1583333333333325,0.007387511396048385,True,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-01..2023-06-22,2023-06-23..2024-12-17,ok,
wikimedia,pageviews_耳鳴り__doy_anomaly,pageviews_耳鳴り,doy_anomaly,気象庁_地震月報_カタログ編,energy,-7D,target_precedes_external,1820,calendar_adjusted_correlation+ols+logistic_probe,-4571285.595438367,0.6274509803921569,0.9148738474733759,-0.008549553500257571,-0.008549553500257571,-0.03575586923390132,,,,,,-1.1311475409836063,-0.03288440781383072,False,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-01..2023-06-27,2023-06-28..2024-12-24,ok,
wikimedia,pageviews_耳鳴り__doy_anomaly,pageviews_耳鳴り,doy_anomaly,気象庁_地震月報_カタログ編,energy,-3D,target_precedes_external,1824,calendar_adjusted_correlation+ols+logistic_probe,-13333453.46105136,0.23529411764705882,0.6037482705127667,-0.02491201927231043,-0.02491201927231043,-0.02743155331953596,,,,,,-1.1283547257876312,0.003802746066418005,True,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-01..2023-06-29,2023-06-30..2024-12-28,ok,
wikimedia,pageviews_耳鳴り__doy_anomaly,pageviews_耳鳴り,doy_anomaly,気象庁_地震月報_カタログ編,energy,-1D,target_precedes_external,1826,calendar_adjusted_correlation+ols+logistic_probe,-16970697.42286104,0.23529411764705882,0.6037482705127667,-0.031676752182242404,-0.031676752182242404,-0.03315461158783432,,,,,,-1.1306884480746793,0.016542124252180424,True,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-01..2023-07-01,2023-07-02..2024-12-30,ok,
wikimedia,pageviews_耳鳴り__doy_anomaly,pageviews_耳鳴り,doy_anomaly,気象庁_地震月報_カタログ編,energy,1D,external_precedes_target,1826,calendar_adjusted_correlation+ols+logistic_probe,-16373022.46512949,0.21568627450980393,0.5738880918220947,-0.030521146665608016,-0.030521146665608016,-0.035306572990610983,,,,,,-1.1282051282051282,0.021521005370400362,True,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-02..2023-07-02,2023-07-03..2024-12-31,ok,
wikimedia,pageviews_耳鳴り__doy_anomaly,pageviews_耳鳴り,doy_anomaly,気象庁_地震月報_カタログ編,energy,3D,external_precedes_target,1824,calendar_adjusted_correlation+ols+logistic_probe,-15380555.350629846,0.1568627450980392,0.4781590875130747,-0.028668532031767325,-0.028668532031767325,-0.024074700781213848,,,,,,-1.1383352872215706,0.008464675195629491,True,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-04..2023-07-02,2023-07-03..2024-12-31,ok,
wikimedia,pageviews_耳鳴り__doy_anomaly,pageviews_耳鳴り,doy_anomaly,気象庁_地震月報_カタログ編,energy,7D,external_precedes_target,1820,calendar_adjusted_correlation+ols+logistic_probe,-16702017.348681852,0.13725490196078433,0.43765956338248324,-0.031094462936970938,-0.031094462936970938,-0.027325952321220103,,,,,,-1.1361502347417836,0.03307548422040011,False,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-08..2023-07-04,2023-07-05..2024-12-31,ok,
wikimedia,pageviews_耳鳴り__doy_anomaly,pageviews_耳鳴り,doy_anomaly,気象庁_地震月報_カタログ編,energy,14D,external_precedes_target,1813,calendar_adjusted_correlation+ols+logistic_probe,-14221245.02582338,0.17647058823529413,0.5123339658444024,-0.026195437552966095,-0.026195437552966095,-0.04736572477177192,,,,,,-1.108139534883721,-0.008624828744467792,True,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-15..2023-07-06,2023-07-07..2024-12-31,ok,
wikimedia,pageviews_耳鳴り__doy_anomaly,pageviews_耳鳴り,doy_anomaly,気象庁_地震月報_カタログ編,max_magnitude,-14D,target_precedes_external,1813,calendar_adjusted_correlation+ols+logistic_probe,-0.03287923429750961,0.0196078431372549,0.09914077990746861,-0.27226643889193747,-0.27226643889193747,-0.29954404787172945,,,,,,-1.158333327824618,0.27691947119449534,False,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-01..2023-06-22,2023-06-23..2024-12-17,ok,
wikimedia,pageviews_耳鳴り__doy_anomaly,pageviews_耳鳴り,doy_anomaly,気象庁_地震月報_カタログ編,max_magnitude,-7D,target_precedes_external,1820,calendar_adjusted_correlation+ols+logistic_probe,-0.03335596329805647,0.0196078431372549,0.09914077990746861,-0.27496916123626536,-0.27496916123626536,-0.3017811787545144,,,,,,-1.1311475358472705,0.28349685293227816,False,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-01..2023-06-27,2023-06-28..2024-12-24,ok,
wikimedia,pageviews_耳鳴り__doy_anomaly,pageviews_耳鳴り,doy_anomaly,気象庁_地震月報_カタログ編,max_magnitude,-3D,target_precedes_external,1824,calendar_adjusted_correlation+ols+logistic_probe,-0.032291952893613765,0.0196078431372549,0.09914077990746861,-0.2654473198890433,-0.2654473198890433,-0.29122579939655946,,,,,,-1.1283547205996165,0.2802950256446555,False,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-01..2023-06-29,2023-06-30..2024-12-28,ok,
wikimedia,pageviews_耳鳴り__doy_anomaly,pageviews_耳鳴り,doy_anomaly,気象庁_地震月報_カタログ編,max_magnitude,-1D,target_precedes_external,1826,calendar_adjusted_correlation+ols+logistic_probe,-0.034059846069638605,0.0196078431372549,0.09914077990746861,-0.27945696362212774,-0.27945696362212774,-0.2994439644732455,,,,,,-1.1306884430407982,0.28198039121764346,False,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-01..2023-07-01,2023-07-02..2024-12-30,ok,
wikimedia,pageviews_耳鳴り__doy_anomaly,pageviews_耳鳴り,doy_anomaly,気象庁_地震月報_カタログ編,max_magnitude,1D,external_precedes_target,1826,calendar_adjusted_correlation+ols+logistic_probe,-0.033438515088020294,0.0196078431372549,0.09914077990746861,-0.27391838229947113,-0.27391838229947113,-0.30108651009266224,,,,,,-1.128205123218264,0.2976370672569489,False,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-02..2023-07-02,2023-07-03..2024-12-31,ok,
wikimedia,pageviews_耳鳴り__doy_anomaly,pageviews_耳鳴り,doy_anomaly,気象庁_地震月報_カタログ編,max_magnitude,3D,external_precedes_target,1824,calendar_adjusted_correlation+ols+logistic_probe,-0.03194419054485955,0.0196078431372549,0.09914077990746861,-0.261697490864272,-0.261697490864272,-0.29005547555646605,,,,,,-1.13833528204999,0.2819317599942792,False,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-04..2023-07-02,2023-07-03..2024-12-31,ok,
wikimedia,pageviews_耳鳴り__doy_anomaly,pageviews_耳鳴り,doy_anomaly,気象庁_地震月報_カタログ編,max_magnitude,7D,external_precedes_target,1820,calendar_adjusted_correlation+ols+logistic_probe,-0.03051821542748123,0.0196078431372549,0.09914077990746861,-0.24980281738638743,-0.24980281738638743,-0.2738301564104253,,,,,,-1.136150229436716,0.29131932415668677,False,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-08..2023-07-04,2023-07-05..2024-12-31,ok,
wikimedia,pageviews_耳鳴り__doy_anomaly,pageviews_耳鳴り,doy_anomaly,気象庁_地震月報_カタログ編,max_magnitude,14D,external_precedes_target,1813,calendar_adjusted_correlation+ols+logistic_probe,-0.0324926207200272,0.0196078431372549,0.09914077990746861,-0.26343410937398054,-0.26343410937398054,-0.2823942558963666,,,,,,-1.1081395295699288,0.2930056549938257,False,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-15..2023-07-06,2023-07-07..2024-12-31,ok,
wikimedia,pageviews_耳鳴り__month_residual,pageviews_耳鳴り,month_residual,気象庁_地震月報_カタログ編,count,-14D,target_precedes_external,1813,calendar_adjusted_correlation+ols+logistic_probe,-4.35545381898032,0.0196078431372549,0.09914077990746861,-0.205597492262274,-0.205597492262274,-0.2601866543390421,,,,,,-1.2245398772560996,0.24933446411546298,False,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-01..2023-06-22,2023-06-23..2024-12-17,ok,
wikimedia,pageviews_耳鳴り__month_residual,pageviews_耳鳴り,month_residual,気象庁_地震月報_カタログ編,count,-7D,target_precedes_external,1820,calendar_adjusted_correlation+ols+logistic_probe,-4.259211003990661,0.0196078431372549,0.09914077990746861,-0.20183819285632193,-0.20183819285632193,-0.272003544962328,,,,,,-1.2524752474876857,0.26432811862326716,False,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-01..2023-06-27,2023-06-28..2024-12-24,ok,
wikimedia,pageviews_耳鳴り__month_residual,pageviews_耳鳴り,month_residual,気象庁_地震月報_カタログ編,count,-3D,target_precedes_external,1824,calendar_adjusted_correlation+ols+logistic_probe,-3.8369735851646194,0.0196078431372549,0.09914077990746861,-0.18208412162769103,-0.18208412162769103,-0.2502413683047782,,,,,,-1.2743142144213524,0.2679069871651287,False,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-01..2023-06-29,2023-06-30..2024-12-28,ok,
wikimedia,pageviews_耳鳴り__month_residual,pageviews_耳鳴り,month_residual,気象庁_地震月報_カタログ編,count,-1D,target_precedes_external,1826,calendar_adjusted_correlation+ols+logistic_probe,-4.264954418271025,0.0196078431372549,0.09914077990746861,-0.20209185497267362,-0.20209185497267362,-0.26436425455701423,,,,,,-1.2683229813288117,0.24686513185702377,False,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-01..2023-07-01,2023-07-02..2024-12-30,ok,
wikimedia,pageviews_耳鳴り__month_residual,pageviews_耳鳴り,month_residual,気象庁_地震月報_カタログ編,count,1D,external_precedes_target,1826,calendar_adjusted_correlation+ols+logistic_probe,-4.547987264137764,0.0196078431372549,0.09914077990746861,-0.21508233059031492,-0.21508233059031492,-0.2727155592783812,,,,,,-1.2882205513420901,0.25952874337969634,False,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-02..2023-07-02,2023-07-03..2024-12-31,ok,
wikimedia,pageviews_耳鳴り__month_residual,pageviews_耳鳴り,month_residual,気象庁_地震月報_カタログ編,count,3D,external_precedes_target,1824,calendar_adjusted_correlation+ols+logistic_probe,-4.281591084559407,0.0196078431372549,0.09914077990746861,-0.2021508906297809,-0.2021508906297809,-0.26739202594738937,,,,,,-1.2602230482868488,0.24241632649834752,False,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-04..2023-07-02,2023-07-03..2024-12-31,ok,
wikimedia,pageviews_耳鳴り__month_residual,pageviews_耳鳴り,month_residual,気象庁_地震月報_カタログ編,count,7D,external_precedes_target,1820,calendar_adjusted_correlation+ols+logistic_probe,-3.093475944440958,0.0196078431372549,0.09914077990746861,-0.14564485440966357,-0.14564485440966357,-0.23154781988310197,,,,,,-1.2580645160841886,0.23662398008769364,False,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-08..2023-07-04,2023-07-05..2024-12-31,ok,
wikimedia,pageviews_耳鳴り__month_residual,pageviews_耳鳴り,month_residual,気象庁_地震月報_カタログ編,count,14D,external_precedes_target,1813,calendar_adjusted_correlation+ols+logistic_probe,-3.9772414168500125,0.0196078431372549,0.09914077990746861,-0.18587306248522625,-0.18587306248522625,-0.2409669904123325,,,,,,-1.2465923171818414,0.2729429761347527,False,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-15..2023-07-06,2023-07-07..2024-12-31,ok,
wikimedia,pageviews_耳鳴り__month_residual,pageviews_耳鳴り,month_residual,気象庁_地震月報_カタログ編,m4_flag,-14D,target_precedes_external,1813,calendar_adjusted_correlation+ols+logistic_probe,-0.19901981026941243,0.0196078431372549,0.09914077990746861,-0.22117142636892118,-0.22117142636892118,-0.2542468519344473,0.35735449910613787,,,,,-1.2245398449859946,0.24488525622254145,False,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-01..2023-06-22,2023-06-23..2024-12-17,ok,
wikimedia,pageviews_耳鳴り__month_residual,pageviews_耳鳴り,month_residual,気象庁_地震月報_カタログ編,m4_flag,-7D,target_precedes_external,1820,calendar_adjusted_correlation+ols+logistic_probe,-0.20396419367424226,0.0196078431372549,0.09914077990746861,-0.22651977548448904,-0.22651977548448904,-0.26448034514236685,0.35315960901437277,,,,,-1.2524752184518368,0.23261533621755445,False,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-01..2023-06-27,2023-06-28..2024-12-24,ok,
wikimedia,pageviews_耳鳴り__month_residual,pageviews_耳鳴り,month_residual,気象庁_地震月報_カタログ編,m4_flag,-3D,target_precedes_external,1824,calendar_adjusted_correlation+ols+logistic_probe,-0.20626346619687336,0.0196078431372549,0.09914077990746861,-0.22901415345108944,-0.22901415345108944,-0.2666120381206098,0.35246752785345503,,,,,-1.2743141840028247,0.23299020180873733,False,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-01..2023-06-29,2023-06-30..2024-12-28,ok,
wikimedia,pageviews_耳鳴り__month_residual,pageviews_耳鳴り,month_residual,気象庁_地震月報_カタログ編,m4_flag,-1D,target_precedes_external,1826,calendar_adjusted_correlation+ols+logistic_probe,-0.21902797341599223,0.0196078431372549,0.09914077990746861,-0.2427878071972101,-0.2427878071972101,-0.27279454966896277,0.34869905091732867,,,,,-1.2683229518109769,0.2176235934103706,True,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-01..2023-07-01,2023-07-02..2024-12-30,ok,
wikimedia,pageviews_耳鳴り__month_residual,pageviews_耳鳴り,month_residual,気象庁_地震月報_カタログ編,m4_flag,1D,external_precedes_target,1826,calendar_adjusted_correlation+ols+logistic_probe,-0.22044133453790968,0.0196078431372549,0.09914077990746861,-0.24404086743594847,-0.24404086743594847,-0.2748063300814125,0.344317116399738,,,,,-1.2882205235644923,0.22971017521710563,True,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-02..2023-07-02,2023-07-03..2024-12-31,ok,
wikimedia,pageviews_耳鳴り__month_residual,pageviews_耳鳴り,month_residual,気象庁_地震月報_カタログ編,m4_flag,3D,external_precedes_target,1824,calendar_adjusted_correlation+ols+logistic_probe,-0.2045237926738152,0.0196078431372549,0.09914077990746861,-0.22686092307423103,-0.22686092307423103,-0.26600321890321577,0.3503826489597736,,,,,-1.2602230191023447,0.23295843695653293,False,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-04..2023-07-02,2023-07-03..2024-12-31,ok,
wikimedia,pageviews_耳鳴り__month_residual,pageviews_耳鳴り,month_residual,気象庁_地震月報_カタログ編,m4_flag,7D,external_precedes_target,1820,calendar_adjusted_correlation+ols+logistic_probe,-0.20419498256147156,0.0196078431372549,0.09914077990746861,-0.22621926188840466,-0.22621926188840466,-0.26539349361509373,0.3509168542514561,,,,,-1.2580644858423269,0.24603892015655437,False,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-08..2023-07-04,2023-07-05..2024-12-31,ok,
wikimedia,pageviews_耳鳴り__month_residual,pageviews_耳鳴り,month_residual,気象庁_地震月報_カタログ編,m4_flag,14D,external_precedes_target,1813,calendar_adjusted_correlation+ols+logistic_probe,-0.19234153745356586,0.0196078431372549,0.09914077990746861,-0.2129044634441656,-0.2129044634441656,-0.24823608181262669,0.36233561215327414,,,,,-1.2465922856970497,0.25653517638473805,False,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-15..2023-07-06,2023-07-07..2024-12-31,ok,
wikimedia,pageviews_耳鳴り__month_residual,pageviews_耳鳴り,month_residual,気象庁_地震月報_カタログ編,m5_flag,-14D,target_precedes_external,1813,calendar_adjusted_correlation+ols+logistic_probe,-0.1268193484737402,0.0196078431372549,0.09914077990746861,-0.10680960863592508,-0.10680960863592508,-0.06866109223366298,0.43114424009916263,,,,,-1.2245398255484046,0.0987440326125796,True,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-01..2023-06-22,2023-06-23..2024-12-17,ok,
wikimedia,pageviews_耳鳴り__month_residual,pageviews_耳鳴り,month_residual,気象庁_地震月報_カタログ編,m5_flag,-7D,target_precedes_external,1820,calendar_adjusted_correlation+ols+logistic_probe,-0.12424220188889058,0.0196078431372549,0.09914077990746861,-0.10491623599173233,-0.10491623599173233,-0.08164089524849506,0.42169598625787946,,,,,-1.2524751990625784,0.10896805064109472,False,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-01..2023-06-27,2023-06-28..2024-12-24,ok,
wikimedia,pageviews_耳鳴り__month_residual,pageviews_耳鳴り,month_residual,気象庁_地震月報_カタログ編,m5_flag,-3D,target_precedes_external,1824,calendar_adjusted_correlation+ols+logistic_probe,-0.07768543348065474,0.0196078431372549,0.09914077990746861,-0.06638263094082465,-0.06638263094082465,-0.0421553639883868,0.4442676287909006,,,,,-1.2743141592788916,0.07487123947245702,False,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-01..2023-06-29,2023-06-30..2024-12-28,ok,
wikimedia,pageviews_耳鳴り__month_residual,pageviews_耳鳴り,month_residual,気象庁_地震月報_カタログ編,m5_flag,-1D,target_precedes_external,1826,calendar_adjusted_correlation+ols+logistic_probe,-0.11890265517650145,0.0196078431372549,0.09914077990746861,-0.10067368508140791,-0.10067368508140791,-0.06593946706221976,0.42947494911006795,,,,,-1.268322930992968,0.07952098919300832,True,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-01..2023-07-01,2023-07-02..2024-12-30,ok,
wikimedia,pageviews_耳鳴り__month_residual,pageviews_耳鳴り,month_residual,気象庁_地震月報_カタログ編,m5_flag,1D,external_precedes_target,1826,calendar_adjusted_correlation+ols+logistic_probe,-0.09069872069790573,0.0196078431372549,0.09914077990746861,-0.07711615096788536,-0.07711615096788536,-0.052686759035479376,0.4377963375900027,,,,,-1.2882204996654736,0.11509239890135449,False,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-02..2023-07-02,2023-07-03..2024-12-31,ok,
wikimedia,pageviews_耳鳴り__month_residual,pageviews_耳鳴り,month_residual,気象庁_地震月報_カタログ編,m5_flag,3D,external_precedes_target,1824,calendar_adjusted_correlation+ols+logistic_probe,-0.06388477952380851,0.0196078431372549,0.09914077990746861,-0.05475775281661731,-0.05475775281661731,-0.014541841193655846,0.46214916087962965,,,,,-1.2602229709939523,0.06751908709151991,False,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-04..2023-07-02,2023-07-03..2024-12-31,ok,
wikimedia,pageviews_耳鳴り__month_residual,pageviews_耳鳴り,month_residual,気象庁_地震月報_カタログ編,m5_flag,7D,external_precedes_target,1820,calendar_adjusted_correlation+ols+logistic_probe,-0.0581780069459935,0.0392156862745098,0.16866961838498842,-0.04992072560554095,-0.04992072560554095,-0.028207754036798184,0.45425361155698235,,,,,-1.2580644387830935,0.07779839956695865,False,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-08..2023-07-04,2023-07-05..2024-12-31,ok,
wikimedia,pageviews_耳鳴り__month_residual,pageviews_耳鳴り,month_residual,気象庁_地震月報_カタログ編,m5_flag,14D,external_precedes_target,1813,calendar_adjusted_correlation+ols+logistic_probe,-0.09178972764964784,0.0392156862745098,0.16866961838498842,-0.07797444412114951,-0.07797444412114951,-0.02949363395029866,0.4535199572144345,,,,,-1.2465922017545583,0.11151534626055104,False,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-15..2023-07-06,2023-07-07..2024-12-31,ok,
wikimedia,pageviews_耳鳴り__month_residual,pageviews_耳鳴り,month_residual,気象庁_地震月報_カタログ編,energy,-14D,target_precedes_external,1813,calendar_adjusted_correlation+ols+logistic_probe,-17152470.37481482,0.0196078431372549,0.09914077990746861,-0.0346109862996206,-0.0346109862996206,-0.03761516154769929,,,,,,-1.2245398773006133,-0.0006917915233399398,True,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-01..2023-06-22,2023-06-23..2024-12-17,ok,
wikimedia,pageviews_耳鳴り__month_residual,pageviews_耳鳴り,month_residual,気象庁_地震月報_カタログ編,energy,-7D,target_precedes_external,1820,calendar_adjusted_correlation+ols+logistic_probe,-389842.65468295396,0.9411764705882353,0.9939205194891247,-0.0007907490463896159,-0.0007907490463896159,-0.04319958348703074,,,,,,-1.2524752475247531,-0.014532621475372985,False,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-01..2023-06-27,2023-06-28..2024-12-24,ok,
wikimedia,pageviews_耳鳴り__month_residual,pageviews_耳鳴り,month_residual,気象庁_地震月報_カタログ編,energy,-3D,target_precedes_external,1824,calendar_adjusted_correlation+ols+logistic_probe,-14691950.12376445,0.21568627450980393,0.5738880918220947,-0.029861604506573977,-0.029861604506573977,-0.02508896179989646,,,,,,-1.2743142144638404,0.03586605615438141,False,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-01..2023-06-29,2023-06-30..2024-12-28,ok,
wikimedia,pageviews_耳鳴り__month_residual,pageviews_耳鳴り,month_residual,気象庁_地震月報_カタログ編,energy,-1D,target_precedes_external,1826,calendar_adjusted_correlation+ols+logistic_probe,-8644770.18590444,0.37254901960784315,0.752202170829072,-0.01755120944978784,-0.01755120944978784,-0.03223975240138144,,,,,,-1.2683229813664598,0.024974444215547488,False,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-01..2023-07-01,2023-07-02..2024-12-30,ok,
wikimedia,pageviews_耳鳴り__month_residual,pageviews_耳鳴り,month_residual,気象庁_地震月報_カタログ編,energy,1D,external_precedes_target,1826,calendar_adjusted_correlation+ols+logistic_probe,-12698684.089801863,0.17647058823529413,0.5123339658444024,-0.025730826620876668,-0.025730826620876668,-0.03949485135728456,,,,,,-1.2882205513784462,0.009471552793791872,True,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-02..2023-07-02,2023-07-03..2024-12-31,ok,
wikimedia,pageviews_耳鳴り__month_residual,pageviews_耳鳴り,month_residual,気象庁_地震月報_カタログ編,energy,3D,external_precedes_target,1824,calendar_adjusted_correlation+ols+logistic_probe,-13435243.228989191,0.17647058823529413,0.5123339658444024,-0.027178114319841882,-0.027178114319841882,-0.022842114754947695,,,,,,-1.260223048327137,0.015780069285412354,True,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-04..2023-07-02,2023-07-03..2024-12-31,ok,
wikimedia,pageviews_耳鳴り__month_residual,pageviews_耳鳴り,month_residual,気象庁_地震月報_カタログ編,energy,7D,external_precedes_target,1820,calendar_adjusted_correlation+ols+logistic_probe,-14440751.670962382,0.21568627450980393,0.5738880918220947,-0.02912188481837117,-0.02912188481837117,-0.038946203954586096,,,,,,-1.2580645161290318,0.026656033115506496,True,"month,day_of_week,weekend_or_holiday,year_trend",2020-01-08..2023-07-04,2023-07-05..2024-12-31,ok,
