external_source_id,external_feature_name,excel_dataset_id,target_name,lag,lag_direction,n_samples,model_type,coefficient,p_value,fdr_q_value,standardized_effect_size,correlation,spearman,AUC,average_precision,RMSE,MAE,pseudo_R2,poisson_rate_ratio,train_period,test_period,status,error_message
wikimedia,pageviews_total,気象庁_地震月報_カタログ編,m4_flag,-6H,target_precedes_external,1826,correlation+ols+logistic_probe,0.017352074475516482,0.5098039215686274,0.6462303231151616,0.015309663543655339,0.015309663543655339,0.19099325543076615,0.6275055509197404,,,,,1.141446772020879,2020-01-01..2023-07-01,2023-07-02..2024-12-30,ok,
wikimedia,pageviews_total,気象庁_地震月報_カタログ編,m4_flag,-1H,target_precedes_external,1826,correlation+ols+logistic_probe,0.017352074475516482,0.5294117647058824,0.6645335958651243,0.015309663543655339,0.015309663543655339,0.19099325543076615,0.6275055509197404,,,,,1.141446772020879,2020-01-01..2023-07-01,2023-07-02..2024-12-30,ok,
wikimedia,pageviews_total,気象庁_地震月報_カタログ編,m4_flag,1H,external_precedes_target,1827,correlation+ols+logistic_probe,0.007772545486352412,0.8627450980392157,0.917813934084272,0.006884753194179703,0.006884753194179703,0.18807750710662186,0.6254704480044663,,,,,1.139078625193822,2020-01-01..2023-07-01,2023-07-02..2024-12-31,ok,
wikimedia,pageviews_total,気象庁_地震月報_カタログ編,m4_flag,6H,external_precedes_target,1827,correlation+ols+logistic_probe,0.007772545486352412,0.8235294117647058,0.8865747255840134,0.006884753194179703,0.006884753194179703,0.18807750710662186,0.6254704480044663,,,,,1.139078625193822,2020-01-01..2023-07-01,2023-07-02..2024-12-31,ok,
wikimedia,pageviews_total,気象庁_地震月報_カタログ編,m4_flag,12H,external_precedes_target,1827,correlation+ols+logistic_probe,0.007772545486352412,0.7647058823529411,0.8475804114749347,0.006884753194179703,0.006884753194179703,0.18807750710662186,0.6254704480044663,,,,,1.139078625193822,2020-01-01..2023-07-01,2023-07-02..2024-12-31,ok,
wikimedia,pageviews_total,気象庁_地震月報_カタログ編,m4_flag,1D,external_precedes_target,1826,correlation+ols+logistic_probe,0.0019533118319222643,0.9215686274509803,0.9544439179584376,0.0017342442645193522,0.0017342442645193522,0.17376902252941312,0.6158940291031454,,,,,1.1385788153107248,2020-01-02..2023-07-02,2023-07-03..2024-12-31,ok,
wikimedia,pageviews_total,気象庁_地震月報_カタログ編,m4_flag,3D,external_precedes_target,1824,correlation+ols+logistic_probe,-0.0025377185658390575,0.9411764705882353,0.9658595479240727,-0.0022564885102300974,-0.0022564885102300974,0.17356152062236022,0.6156982539631499,,,,,1.1303278686729912,2020-01-04..2023-07-02,2023-07-03..2024-12-31,ok,
wikimedia,pageviews_total,気象庁_地震月報_カタログ編,m4_flag,7D,external_precedes_target,1820,correlation+ols+logistic_probe,0.0007941747704362565,0.9411764705882353,0.9658595479240727,0.000704782577116413,0.000704782577116413,0.1750337256237485,0.6166143149231493,,,,,1.1290931568398679,2020-01-08..2023-07-04,2023-07-05..2024-12-31,ok,
wikimedia,pageviews_total,気象庁_地震月報_カタログ編,m5_flag,-7D,target_precedes_external,1820,correlation+ols+logistic_probe,0.03748452203879534,0.2549019607843137,0.36705882352941177,0.03153409175555905,0.03153409175555905,0.0626620163298269,0.5388093601464562,,,,,1.1988311037448223,2020-01-01..2023-06-27,2023-06-28..2024-12-24,ok,
wikimedia,pageviews_total,気象庁_地震月報_カタログ編,m5_flag,-3D,target_precedes_external,1824,correlation+ols+logistic_probe,0.01034143583111657,0.6666666666666666,0.78125,0.008666470976629027,0.008666470976629027,0.060315145463374485,0.5373770532814283,,,,,1.2055219939189772,2020-01-01..2023-06-29,2023-06-30..2024-12-28,ok,
wikimedia,pageviews_total,気象庁_地震月報_カタログ編,m5_flag,-1D,target_precedes_external,1826,correlation+ols+logistic_probe,0.011552186995841702,0.7058823529411765,0.8062108091967752,0.009686416564165735,0.009686416564165735,0.07845951549566216,0.5486815795790879,,,,,1.1389635409466976,2020-01-01..2023-07-01,2023-07-02..2024-12-30,ok,
wikimedia,pageviews_total,気象庁_地震月報_カタログ編,m5_flag,-12H,target_precedes_external,1826,correlation+ols+logistic_probe,0.011552186995841702,0.5490196078431373,0.6806028196402529,0.009686416564165735,0.009686416564165735,0.07845951549566216,0.5486815795790879,,,,,1.1389635409466976,2020-01-01..2023-07-01,2023-07-02..2024-12-30,ok,
wikimedia,pageviews_total,気象庁_地震月報_カタログ編,m5_flag,-6H,target_precedes_external,1826,correlation+ols+logistic_probe,0.011552186995841702,0.6862745098039216,0.7938908211099349,0.009686416564165735,0.009686416564165735,0.07845951549566216,0.5486815795790879,,,,,1.1389635409466976,2020-01-01..2023-07-01,2023-07-02..2024-12-30,ok,
wikimedia,pageviews_total,気象庁_地震月報_カタログ編,m5_flag,-1H,target_precedes_external,1826,correlation+ols+logistic_probe,0.011552186995841702,0.6274509803921569,0.7449945677479436,0.009686416564165735,0.009686416564165735,0.07845951549566216,0.5486815795790879,,,,,1.1389635409466976,2020-01-01..2023-07-01,2023-07-02..2024-12-30,ok,
wikimedia,pageviews_total,気象庁_地震月報_カタログ編,m5_flag,1H,external_precedes_target,1827,correlation+ols+logistic_probe,0.060957873864149095,0.0392156862745098,0.07352941176470588,0.051322525289499384,0.051322525289499384,0.11289772590604533,0.5700727902946274,,,,,1.2754358932763195,2020-01-01..2023-07-01,2023-07-02..2024-12-31,ok,
wikimedia,pageviews_total,気象庁_地震月報_カタログ編,m5_flag,6H,external_precedes_target,1827,correlation+ols+logistic_probe,0.060957873864149095,0.0392156862745098,0.07352941176470588,0.051322525289499384,0.051322525289499384,0.11289772590604533,0.5700727902946274,,,,,1.2754358932763195,2020-01-01..2023-07-01,2023-07-02..2024-12-31,ok,
wikimedia,pageviews_total,気象庁_地震月報_カタログ編,m5_flag,12H,external_precedes_target,1827,correlation+ols+logistic_probe,0.060957873864149095,0.0196078431372549,0.04084967320261438,0.051322525289499384,0.051322525289499384,0.11289772590604533,0.5700727902946274,,,,,1.2754358932763195,2020-01-01..2023-07-01,2023-07-02..2024-12-31,ok,
wikimedia,pageviews_total,気象庁_地震月報_カタログ編,m5_flag,1D,external_precedes_target,1826,correlation+ols+logistic_probe,0.006749502453254086,0.803921568627451,0.8738277919863597,0.00565244114924897,0.00565244114924897,0.04784735443160397,0.5296535321844997,,,,,1.0452677951228306,2020-01-02..2023-07-02,2023-07-03..2024-12-31,ok,
wikimedia,pageviews_total,気象庁_地震月報_カタログ編,m5_flag,3D,external_precedes_target,1824,correlation+ols+logistic_probe,-0.03962985980667472,0.1568627450980392,0.2512036843207034,-0.03259852389647501,-0.03259852389647501,0.057418972725291915,0.5356208823005698,,,,,1.0491646776465935,2020-01-04..2023-07-02,2023-07-03..2024-12-31,ok,
wikimedia,pageviews_total,気象庁_地震月報_カタログ編,m5_flag,7D,external_precedes_target,1820,correlation+ols+logistic_probe,0.005840163204332659,0.8823529411764706,0.9309702779118681,0.004891792437153308,0.004891792437153308,0.06525482934039023,0.5404835543425373,,,,,1.1650401209027763,2020-01-08..2023-07-04,2023-07-05..2024-12-31,ok,
wikimedia,pageviews_total,気象庁_地震月報_カタログ編,energy,-7D,target_precedes_external,1820,correlation+ols+logistic_probe,34333.62380374165,0.3137254901960784,0.4364033093917629,0.017840671627445886,0.017840671627445886,0.15610364683383052,,,,,,2.288023721521031,2020-01-01..2023-06-27,2023-06-28..2024-12-24,ok,
wikimedia,pageviews_total,気象庁_地震月報_カタログ編,energy,-3D,target_precedes_external,1824,correlation+ols+logistic_probe,55906.287642586176,0.0784313725490196,0.13706453455168477,0.02905065445540248,0.02905065445540248,0.15930517464047542,,,,,,1.6954355885123515,2020-01-01..2023-06-29,2023-06-30..2024-12-28,ok,
wikimedia,pageviews_total,気象庁_地震月報_カタログ編,energy,-1D,target_precedes_external,1826,correlation+ols+logistic_probe,240582.62122306766,0.0196078431372549,0.04084967320261438,0.12501297002894224,0.12501297002894224,0.16776597286406708,,,,,,1.4376677567505876,2020-01-01..2023-07-01,2023-07-02..2024-12-30,ok,
wikimedia,pageviews_total,気象庁_地震月報_カタログ編,energy,-12H,target_precedes_external,1826,correlation+ols+logistic_probe,240582.62122306766,0.0196078431372549,0.04084967320261438,0.12501297002894224,0.12501297002894224,0.16776597286406708,,,,,,1.4376677567505876,2020-01-01..2023-07-01,2023-07-02..2024-12-30,ok,
wikimedia,pageviews_total,気象庁_地震月報_カタログ編,energy,-6H,target_precedes_external,1826,correlation+ols+logistic_probe,240582.62122306766,0.0196078431372549,0.04084967320261438,0.12501297002894224,0.12501297002894224,0.16776597286406708,,,,,,1.4376677567505876,2020-01-01..2023-07-01,2023-07-02..2024-12-30,ok,
wikimedia,pageviews_total,気象庁_地震月報_カタログ編,energy,-1H,target_precedes_external,1826,correlation+ols+logistic_probe,240582.62122306766,0.0392156862745098,0.07352941176470588,0.12501297002894224,0.12501297002894224,0.16776597286406708,,,,,,1.4376677567505876,2020-01-01..2023-07-01,2023-07-02..2024-12-30,ok,
wikimedia,pageviews_total,気象庁_地震月報_カタログ編,energy,1H,external_precedes_target,1827,correlation+ols+logistic_probe,328347.0307028535,0.0392156862745098,0.07352941176470588,0.17062230658728986,0.17062230658728986,0.1939913128532884,,,,,,2.6132260553241595,2020-01-01..2023-07-01,2023-07-02..2024-12-31,ok,
wikimedia,pageviews_total,気象庁_地震月報_カタログ編,energy,6H,external_precedes_target,1827,correlation+ols+logistic_probe,328347.0307028535,0.0196078431372549,0.04084967320261438,0.17062230658728986,0.17062230658728986,0.1939913128532884,,,,,,2.6132260553241595,2020-01-01..2023-07-01,2023-07-02..2024-12-31,ok,
wikimedia,pageviews_total,気象庁_地震月報_カタログ編,energy,12H,external_precedes_target,1827,correlation+ols+logistic_probe,328347.0307028535,0.0196078431372549,0.04084967320261438,0.17062230658728986,0.17062230658728986,0.1939913128532884,,,,,,2.6132260553241595,2020-01-01..2023-07-01,2023-07-02..2024-12-31,ok,
wikimedia,pageviews_total,気象庁_地震月報_カタログ編,energy,1D,external_precedes_target,1826,correlation+ols+logistic_probe,-8610.903081386086,0.7450980392156863,0.8351036554098601,-0.004474405463409997,-0.004474405463409997,0.13846326839350057,,,,,,1.1867973663709959,2020-01-02..2023-07-02,2023-07-03..2024-12-31,ok,
wikimedia,pageviews_total,気象庁_地震月報_カタログ編,energy,3D,external_precedes_target,1824,correlation+ols+logistic_probe,-3506.1993834463583,0.8627450980392157,0.917813934084272,-0.0018217637945685157,-0.0018217637945685157,0.13756909321392796,,,,,,0.7693397413112472,2020-01-04..2023-07-02,2023-07-03..2024-12-31,ok,
wikimedia,pageviews_total,気象庁_地震月報_カタログ編,energy,7D,external_precedes_target,1820,correlation+ols+logistic_probe,-8648.403570758068,0.9019607843137255,0.9439124487004104,-0.004493014585134906,-0.004493014585134906,0.14483971048622007,,,,,,1.1340501763586424,2020-01-08..2023-07-04,2023-07-05..2024-12-31,ok,
wikimedia,pageviews_total,気象庁_地震月報_カタログ編,max_magnitude,-7D,target_precedes_external,1820,correlation+ols+logistic_probe,2.3363759704340262e-05,0.0784313725490196,0.13706453455168477,0.04081348401143471,0.04081348401143471,0.15448570966878733,,,,,,1.1577824288759804,2020-01-01..2023-06-27,2023-06-28..2024-12-24,ok,
wikimedia,pageviews_total,気象庁_地震月報_カタログ編,max_magnitude,-3D,target_precedes_external,1824,correlation+ols+logistic_probe,1.5892137458116066e-05,0.29411764705882354,0.4123144584936778,0.027652864953485234,0.027652864953485234,0.15512241515997865,,,,,,1.149810573427444,2020-01-01..2023-06-29,2023-06-30..2024-12-28,ok,
wikimedia,pageviews_total,気象庁_地震月報_カタログ編,max_magnitude,-1D,target_precedes_external,1826,correlation+ols+logistic_probe,1.4792683564606503e-05,0.21568627450980393,0.3197984300804342,0.025689448023871995,0.025689448023871995,0.16737647152163213,,,,,,1.135711699220045,2020-01-01..2023-07-01,2023-07-02..2024-12-30,ok,
wikimedia,pageviews_total,気象庁_地震月報_カタログ編,max_magnitude,-12H,target_precedes_external,1826,correlation+ols+logistic_probe,1.4792683564606503e-05,0.3333333333333333,0.4580152671755725,0.025689448023871995,0.025689448023871995,0.16737647152163213,,,,,,1.135711699220045,2020-01-01..2023-07-01,2023-07-02..2024-12-30,ok,
wikimedia,pageviews_total,気象庁_地震月報_カタログ編,max_magnitude,-6H,target_precedes_external,1826,correlation+ols+logistic_probe,1.4792683564606503e-05,0.29411764705882354,0.4123144584936778,0.025689448023871995,0.025689448023871995,0.16737647152163213,,,,,,1.135711699220045,2020-01-01..2023-07-01,2023-07-02..2024-12-30,ok,
wikimedia,pageviews_total,気象庁_地震月報_カタログ編,max_magnitude,-1H,target_precedes_external,1826,correlation+ols+logistic_probe,1.4792683564606503e-05,0.27450980392156865,0.3902982994145526,0.025689448023871995,0.025689448023871995,0.16737647152163213,,,,,,1.135711699220045,2020-01-01..2023-07-01,2023-07-02..2024-12-30,ok,
wikimedia,pageviews_total,気象庁_地震月報_カタログ編,max_magnitude,1H,external_precedes_target,1827,correlation+ols+logistic_probe,1.610297463843606e-05,0.27450980392156865,0.3902982994145526,0.0279386207473258,0.0279386207473258,0.1951564327435177,,,,,,1.1563337349358687,2020-01-01..2023-07-01,2023-07-02..2024-12-31,ok,
wikimedia,pageviews_total,気象庁_地震月報_カタログ編,max_magnitude,6H,external_precedes_target,1827,correlation+ols+logistic_probe,1.610297463843606e-05,0.21568627450980393,0.3197984300804342,0.0279386207473258,0.0279386207473258,0.1951564327435177,,,,,,1.1563337349358687,2020-01-01..2023-07-01,2023-07-02..2024-12-31,ok,
wikimedia,pageviews_total,気象庁_地震月報_カタログ編,max_magnitude,12H,external_precedes_target,1827,correlation+ols+logistic_probe,1.610297463843606e-05,0.27450980392156865,0.3902982994145526,0.0279386207473258,0.0279386207473258,0.1951564327435177,,,,,,1.1563337349358687,2020-01-01..2023-07-01,2023-07-02..2024-12-31,ok,
wikimedia,pageviews_total,気象庁_地震月報_カタログ編,max_magnitude,1D,external_precedes_target,1826,correlation+ols+logistic_probe,1.0743106159428653e-06,0.9607843137254902,0.9803921568627452,0.0018639339715251695,0.0018639339715251695,0.1380073881336676,,,,,,1.1329359101881815,2020-01-02..2023-07-02,2023-07-03..2024-12-31,ok,
wikimedia,pageviews_total,気象庁_地震月報_カタログ編,max_magnitude,3D,external_precedes_target,1824,correlation+ols+logistic_probe,-5.344573787134941e-06,0.7843137254901961,0.860832137733142,-0.009274401623358028,-0.009274401623358028,0.13584478012291212,,,,,,1.1210263609104159,2020-01-04..2023-07-02,2023-07-03..2024-12-31,ok,
wikimedia,pageviews_total,気象庁_地震月報_カタログ編,max_magnitude,7D,external_precedes_target,1820,correlation+ols+logistic_probe,-1.784639253262413e-07,0.9607843137254902,0.9803921568627452,-0.0003098258257331956,-0.0003098258257331956,0.14661388100620465,,,,,,1.139737590737632,2020-01-08..2023-07-04,2023-07-05..2024-12-31,ok,
kp_dst,kp_max,気象庁_地震月報_カタログ編,count,-7D,target_precedes_external,1820,correlation+ols+logistic_probe,-23.48232690900617,0.0196078431372549,0.04084967320261438,-0.08440657535358143,-0.08440657535358143,-0.06103187118238964,,,,,,0.9646492005055961,2020-01-01..2023-06-27,2023-06-28..2024-12-24,ok,
kp_dst,kp_max,気象庁_地震月報_カタログ編,count,-3D,target_precedes_external,1824,correlation+ols+logistic_probe,-20.80414870022413,0.0196078431372549,0.04084967320261438,-0.07458657515314603,-0.07458657515314603,-0.03869906801445489,,,,,,0.967596198657252,2020-01-01..2023-06-29,2023-06-30..2024-12-28,ok,
kp_dst,kp_max,気象庁_地震月報_カタログ編,count,-1D,target_precedes_external,1826,correlation+ols+logistic_probe,-24.59637494442295,0.0196078431372549,0.04084967320261438,-0.08810682319575487,-0.08810682319575487,-0.05921838115363346,,,,,,0.9478131147594244,2020-01-01..2023-07-01,2023-07-02..2024-12-30,ok,
kp_dst,kp_max,気象庁_地震月報_カタログ編,count,-12H,target_precedes_external,1826,correlation+ols+logistic_probe,-24.59637494442295,0.0196078431372549,0.04084967320261438,-0.08810682319575487,-0.08810682319575487,-0.05921838115363346,,,,,,0.9478131147594244,2020-01-01..2023-07-01,2023-07-02..2024-12-30,ok,
kp_dst,kp_max,気象庁_地震月報_カタログ編,count,-6H,target_precedes_external,1826,correlation+ols+logistic_probe,-24.59637494442295,0.0196078431372549,0.04084967320261438,-0.08810682319575487,-0.08810682319575487,-0.05921838115363346,,,,,,0.9478131147594244,2020-01-01..2023-07-01,2023-07-02..2024-12-30,ok,
kp_dst,kp_max,気象庁_地震月報_カタログ編,count,-1H,target_precedes_external,1826,correlation+ols+logistic_probe,-24.59637494442295,0.0196078431372549,0.04084967320261438,-0.08810682319575487,-0.08810682319575487,-0.05921838115363346,,,,,,0.9478131147594244,2020-01-01..2023-07-01,2023-07-02..2024-12-30,ok,
kp_dst,kp_max,気象庁_地震月報_カタログ編,count,1H,external_precedes_target,1827,correlation+ols+logistic_probe,-26.329400936973933,0.0196078431372549,0.04084967320261438,-0.09428291692454575,-0.09428291692454575,-0.06093032688680963,,,,,,0.9430037868635953,2020-01-01..2023-07-01,2023-07-02..2024-12-31,ok,
kp_dst,kp_max,気象庁_地震月報_カタログ編,count,6H,external_precedes_target,1827,correlation+ols+logistic_probe,-26.329400936973933,0.0196078431372549,0.04084967320261438,-0.09428291692454575,-0.09428291692454575,-0.06093032688680963,,,,,,0.9430037868635953,2020-01-01..2023-07-01,2023-07-02..2024-12-31,ok,
kp_dst,kp_max,気象庁_地震月報_カタログ編,count,12H,external_precedes_target,1827,correlation+ols+logistic_probe,-26.329400936973933,0.0196078431372549,0.04084967320261438,-0.09428291692454575,-0.09428291692454575,-0.06093032688680963,,,,,,0.9430037868635953,2020-01-01..2023-07-01,2023-07-02..2024-12-31,ok,
kp_dst,kp_max,気象庁_地震月報_カタログ編,count,1D,external_precedes_target,1826,correlation+ols+logistic_probe,-24.687465271055594,0.0196078431372549,0.04084967320261438,-0.08838498136621237,-0.08838498136621237,-0.05611702715257707,,,,,,0.9503032789545938,2020-01-02..2023-07-02,2023-07-03..2024-12-31,ok,
kp_dst,kp_max,気象庁_地震月報_カタログ編,count,3D,external_precedes_target,1824,correlation+ols+logistic_probe,-14.432257336671007,0.0196078431372549,0.04084967320261438,-0.05166036453668882,-0.05166036453668882,-0.022244227681468446,,,,,,0.984799478826367,2020-01-04..2023-07-02,2023-07-03..2024-12-31,ok,
kp_dst,kp_max,気象庁_地震月報_カタログ編,count,7D,external_precedes_target,1820,correlation+ols+logistic_probe,-13.83822575244375,0.0392156862745098,0.07352941176470588,-0.04944804963538714,-0.04944804963538714,-0.027700071378260534,,,,,,0.9978829964972937,2020-01-08..2023-07-04,2023-07-05..2024-12-31,ok,
kp_dst,kp_max,気象庁_地震月報_カタログ編,m4_flag,-7D,target_precedes_external,1820,correlation+ols+logistic_probe,-0.10054499383554001,0.0196078431372549,0.04084967320261438,-0.08986744579599365,-0.08986744579599365,-0.0719047846890273,0.4222061456892352,,,,,0.9493379896643446,2020-01-01..2023-06-27,2023-06-28..2024-12-24,ok,
kp_dst,kp_max,気象庁_地震月報_カタログ編,m4_flag,-3D,target_precedes_external,1824,correlation+ols+logistic_probe,-0.09001858150580007,0.0196078431372549,0.04084967320261438,-0.08028841489578782,-0.08028841489578782,-0.05945627096357153,0.4305185692391917,,,,,0.9687634409011081,2020-01-01..2023-06-29,2023-06-30..2024-12-28,ok,
kp_dst,kp_max,気象庁_地震月報_カタログ編,m4_flag,-1D,target_precedes_external,1826,correlation+ols+logistic_probe,-0.09077128460537992,0.0196078431372549,0.04084967320261438,-0.08088303047355586,-0.08088303047355586,-0.06980759430756779,0.42420281396661247,,,,,0.9622426963246293,2020-01-01..2023-07-01,2023-07-02..2024-12-30,ok,
kp_dst,kp_max,気象庁_地震月報_カタログ編,m4_flag,-12H,target_precedes_external,1826,correlation+ols+logistic_probe,-0.09077128460537992,0.0196078431372549,0.04084967320261438,-0.08088303047355586,-0.08088303047355586,-0.06980759430756779,0.42420281396661247,,,,,0.9622426963246293,2020-01-01..2023-07-01,2023-07-02..2024-12-30,ok,
kp_dst,kp_max,気象庁_地震月報_カタログ編,m4_flag,-6H,target_precedes_external,1826,correlation+ols+logistic_probe,-0.09077128460537992,0.0196078431372549,0.04084967320261438,-0.08088303047355586,-0.08088303047355586,-0.06980759430756779,0.42420281396661247,,,,,0.9622426963246293,2020-01-01..2023-07-01,2023-07-02..2024-12-30,ok,
kp_dst,kp_max,気象庁_地震月報_カタログ編,m4_flag,-1H,target_precedes_external,1826,correlation+ols+logistic_probe,-0.09077128460537992,0.0196078431372549,0.04084967320261438,-0.08088303047355586,-0.08088303047355586,-0.06980759430756779,0.42420281396661247,,,,,0.9622426963246293,2020-01-01..2023-07-01,2023-07-02..2024-12-30,ok,
kp_dst,kp_max,気象庁_地震月報_カタログ編,m4_flag,1H,external_precedes_target,1827,correlation+ols+logistic_probe,-0.09807492452948244,0.0196078431372549,0.04084967320261438,-0.08735995331113997,-0.08735995331113997,-0.07088275932690472,0.42314812735224,,,,,0.9604042152137187,2020-01-01..2023-07-01,2023-07-02..2024-12-31,ok,
kp_dst,kp_max,気象庁_地震月報_カタログ編,m4_flag,6H,external_precedes_target,1827,correlation+ols+logistic_probe,-0.09807492452948244,0.0196078431372549,0.04084967320261438,-0.08735995331113997,-0.08735995331113997,-0.07088275932690472,0.42314812735224,,,,,0.9604042152137187,2020-01-01..2023-07-01,2023-07-02..2024-12-31,ok,
kp_dst,kp_max,気象庁_地震月報_カタログ編,m4_flag,12H,external_precedes_target,1827,correlation+ols+logistic_probe,-0.09807492452948244,0.0196078431372549,0.04084967320261438,-0.08735995331113997,-0.08735995331113997,-0.07088275932690472,0.42314812735224,,,,,0.9604042152137187,2020-01-01..2023-07-01,2023-07-02..2024-12-31,ok,
kp_dst,kp_max,気象庁_地震月報_カタログ編,m4_flag,1D,external_precedes_target,1826,correlation+ols+logistic_probe,-0.102727010686114,0.0196078431372549,0.04084967320261438,-0.09149640197712393,-0.09149640197712393,-0.0765491491330064,0.41935789419606734,,,,,0.9459812888920283,2020-01-02..2023-07-02,2023-07-03..2024-12-31,ok,
kp_dst,kp_max,気象庁_地震月報_カタログ編,m4_flag,3D,external_precedes_target,1824,correlation+ols+logistic_probe,-0.08944536449388306,0.0196078431372549,0.04084967320261438,-0.07962406311398851,-0.07962406311398851,-0.06336307716660355,0.42806360333129684,,,,,0.9606002330965213,2020-01-04..2023-07-02,2023-07-03..2024-12-31,ok,
kp_dst,kp_max,気象庁_地震月報_カタログ編,m4_flag,7D,external_precedes_target,1820,correlation+ols+logistic_probe,-0.09624957659299194,0.0196078431372549,0.04084967320261438,-0.08563711067371924,-0.08563711067371924,-0.06629487873643046,0.4259647448094375,,,,,0.976100864165683,2020-01-08..2023-07-04,2023-07-05..2024-12-31,ok,
kp_dst,kp_max,気象庁_地震月報_カタログ編,m5_flag,-7D,target_precedes_external,1820,correlation+ols+logistic_probe,-0.027009781674977827,0.4117647058823529,0.5441824306815237,-0.02254329483369087,-0.02254329483369087,-0.012961020717089534,0.48213287303178565,,,,,0.9667852192242505,2020-01-01..2023-06-27,2023-06-28..2024-12-24,ok,
kp_dst,kp_max,気象庁_地震月報_カタログ編,m5_flag,-3D,target_precedes_external,1824,correlation+ols+logistic_probe,-0.040754073504609876,0.13725490196078433,0.2221752010156581,-0.03401771225901618,-0.03401771225901618,-0.022961834707717104,0.4765572556110402,,,,,0.993839710660956,2020-01-01..2023-06-29,2023-06-30..2024-12-28,ok,
kp_dst,kp_max,気象庁_地震月報_カタログ編,m5_flag,-1D,target_precedes_external,1826,correlation+ols+logistic_probe,-0.03503195376259122,0.21568627450980393,0.3197984300804342,-0.029253395170172093,-0.029253395170172093,-0.032209212558686307,0.47050187810560407,,,,,0.9157265899575341,2020-01-01..2023-07-01,2023-07-02..2024-12-30,ok,
kp_dst,kp_max,気象庁_地震月報_カタログ編,m5_flag,-12H,target_precedes_external,1826,correlation+ols+logistic_probe,-0.03503195376259122,0.29411764705882354,0.4123144584936778,-0.029253395170172093,-0.029253395170172093,-0.032209212558686307,0.47050187810560407,,,,,0.9157265899575341,2020-01-01..2023-07-01,2023-07-02..2024-12-30,ok,
kp_dst,kp_max,気象庁_地震月報_カタログ編,m5_flag,-6H,target_precedes_external,1826,correlation+ols+logistic_probe,-0.03503195376259122,0.17647058823529413,0.2757352941176471,-0.029253395170172093,-0.029253395170172093,-0.032209212558686307,0.47050187810560407,,,,,0.9157265899575341,2020-01-01..2023-07-01,2023-07-02..2024-12-30,ok,
kp_dst,kp_max,気象庁_地震月報_カタログ編,m5_flag,-1H,target_precedes_external,1826,correlation+ols+logistic_probe,-0.03503195376259122,0.17647058823529413,0.2757352941176471,-0.029253395170172093,-0.029253395170172093,-0.032209212558686307,0.47050187810560407,,,,,0.9157265899575341,2020-01-01..2023-07-01,2023-07-02..2024-12-30,ok,
kp_dst,kp_max,気象庁_地震月報_カタログ編,m5_flag,1H,external_precedes_target,1827,correlation+ols+logistic_probe,-0.05764922394339627,0.0392156862745098,0.07352941176470588,-0.048112262507012456,-0.048112262507012456,-0.05367849666715681,0.4580672443674177,,,,,0.9102484474772895,2020-01-01..2023-07-01,2023-07-02..2024-12-31,ok,
kp_dst,kp_max,気象庁_地震月報_カタログ編,m5_flag,6H,external_precedes_target,1827,correlation+ols+logistic_probe,-0.05764922394339627,0.058823529411764705,0.10652148183216949,-0.048112262507012456,-0.048112262507012456,-0.05367849666715681,0.4580672443674177,,,,,0.9102484474772895,2020-01-01..2023-07-01,2023-07-02..2024-12-31,ok,
kp_dst,kp_max,気象庁_地震月報_カタログ編,m5_flag,12H,external_precedes_target,1827,correlation+ols+logistic_probe,-0.05764922394339627,0.0196078431372549,0.04084967320261438,-0.048112262507012456,-0.048112262507012456,-0.05367849666715681,0.4580672443674177,,,,,0.9102484474772895,2020-01-01..2023-07-01,2023-07-02..2024-12-31,ok,
kp_dst,kp_max,気象庁_地震月報_カタログ編,m5_flag,1D,external_precedes_target,1826,correlation+ols+logistic_probe,-0.035203274491100486,0.17647058823529413,0.2757352941176471,-0.02939625631278369,-0.02939625631278369,-0.028330085565392005,0.4723737395462297,,,,,1.0120739862186399,2020-01-02..2023-07-02,2023-07-03..2024-12-31,ok,
kp_dst,kp_max,気象庁_地震月報_カタログ編,m5_flag,3D,external_precedes_target,1824,correlation+ols+logistic_probe,-0.03917162497306421,0.21568627450980393,0.3197984300804342,-0.03271085391384809,-0.03271085391384809,-0.03431044206901191,0.46927027688746437,,,,,0.9122882338122021,2020-01-04..2023-07-02,2023-07-03..2024-12-31,ok,
kp_dst,kp_max,気象庁_地震月報_カタログ編,m5_flag,7D,external_precedes_target,1820,correlation+ols+logistic_probe,-0.017823459374558655,0.49019607843137253,0.627562547067191,-0.014896877698951486,-0.014896877698951486,-0.0037058169294824322,0.48775733916476977,,,,,0.9470114711338279,2020-01-08..2023-07-04,2023-07-05..2024-12-31,ok,
kp_dst,kp_max,気象庁_地震月報_カタログ編,energy,-7D,target_precedes_external,1820,correlation+ols+logistic_probe,122561058.18194771,0.27450980392156865,0.3902982994145526,0.023198979037112984,0.023198979037112984,-0.04683911527407593,,,,,,1.1134148073935584,2020-01-01..2023-06-27,2023-06-28..2024-12-24,ok,
kp_dst,kp_max,気象庁_地震月報_カタログ編,energy,-3D,target_precedes_external,1824,correlation+ols+logistic_probe,-35017161.98741839,0.803921568627451,0.8738277919863597,-0.006629587729182296,-0.006629587729182296,-0.05703198882925934,,,,,,0.893303960206822,2020-01-01..2023-06-29,2023-06-30..2024-12-28,ok,
